id,tipo_zona,frente_lote,calle,forma_lote,nombre_zona,tipo_edificio,estilo,calidad_gral,condicion_gral,año_construccion,calidad_exteriores,material_exteriores,condicion_exteriores,calidad_sotano,condicion_sotano,tipo_sotano,calefaccion,calidad_calefaccion,aire_acondicionado,baños_completos,baños_medios,recamaras_sup,calidad_cocina,cuartos_sup,tipo_garage,terminado_garage,num_coches,calidad_garage,condicion_garage,año_venta,mes_venta,tipo_venta,condicion_venta,lat,long,area_sotano_m2,area_1er_piso_m2,area_2o_piso_m2,area_habitable_sup_m2,area_garage_m2,area_lote_m2,precio_miles,valor_misc_miles,precio_m2_miles,precio_m2
1067,RL,59,Pave,IR1,Gilbert,1Fam,2Story,6,7,1993,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Gd,Y,2,1,3,TA,7,Attchd,RFn,2,TA,TA,2009,5,WD,Normal,42.027885,-93.615692,74.229497,74.229497,71.721116,145.950613,35.30314,728.080811,178,0,1.219590629605646,1219.590629605646
489,RL,60,Pave,Reg,OldTown,2fmCon,1.5Fin,5,4,1900,TA,Wd Sdng,Fa,TA,Fa,BLQ,GasA,TA,N,2,0,3,TA,10,Attchd,Unf,2,TA,Fa,2006,5,ConLD,Normal,42.028863,-93.615497,88.629462,164.066698,60.201144,224.267842,48.30956,1003.3524,160,0,0.7134326463086937,713.4326463086937
952,RH,60,Pave,Reg,SawyerW,1Fam,1Story,5,5,1965,TA,VinylSd,TA,TA,TA,BLQ,GasA,Gd,Y,1,0,3,TA,6,Detchd,Unf,1,TA,TA,2006,7,WD,Abnorml,42.03554,-93.685131,76.923684,89.651395,0,89.651395,27.8709,724.6434,119.9,0,1.3374025022142713,1337.4025022142712
456,RL,80,Pave,Reg,NWAmes,1Fam,1Story,7,6,1973,TA,HdBoard,TA,TA,TA,ALQ,GasA,Fa,Y,1,1,3,TA,6,Attchd,Unf,2,TA,TA,2007,9,WD,Normal,42.051321,-93.633798,115.385526,115.385526,0,115.385526,49.052784,891.8688,175.5,0,1.5209879963627326,1520.9879963627327
125,RL,48,Pave,IR1,NWAmes,1Fam,1Story,6,5,1979,TA,HdBoard,Gd,Gd,Fa,Unf,GasA,TA,Y,2,0,3,TA,7,Attchd,Unf,2,TA,TA,2009,1,WD,Normal,42.051321,-93.633798,126.533886,147.344158,0,147.344158,40.412805,1583.345829,181,0,1.2284165348449039,1228.416534844904
978,FV,35,Pave,IR1,Somerst,TwnhsE,1Story,7,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,1,1,1,Gd,4,Attchd,Fin,2,TA,TA,2007,11,New,Partial,42.052191,-93.643479,115.292623,115.292623,0,115.292623,52.861807,397.067422,199.9,0,1.7338490078415512,1733.8490078415512
1443,FV,85,Pave,Reg,Somerst,1Fam,2Story,10,5,2008,Ex,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,1,3,Ex,10,Attchd,Fin,3,TA,TA,2009,4,WD,Normal,42.052191,-93.643479,94.482351,95.318478,91.137843,186.456321,75.437236,1022.211709,310,0,1.6625877757182606,1662.5877757182604
112,RL,NA,Pave,IR1,Gilbert,1Fam,SLvl,7,5,2000,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,TA,7,BuiltIn,Fin,2,TA,TA,2010,4,WD,Normal,42.027885,-93.615692,35.674752,71.906922,60.944368,132.85129,37.1612,719.99825,180,0,1.3548983980509335,1354.8983980509336
911,RL,80,Pave,Reg,NAmes,Duplex,2Story,5,5,1960,TA,MetalSd,TA,TA,TA,Rec,GasA,TA,Y,2,0,5,TA,12,Detchd,Unf,2,TA,TA,2010,1,WD,Normal,42.042966,-93.613556,102.657815,102.657815,108.603607,211.261422,44.59344,1077.6748,154.3,0,0.7303747108168192,730.3747108168192
80,RM,60,Pave,Reg,OldTown,1Fam,2Story,5,6,1910,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Gd,Y,1,1,2,TA,5,Detchd,Unf,2,TA,TA,2009,5,WD,Normal,42.028863,-93.615497,40.87732,63.359846,50.910844,114.27069,40.87732,969.90732,110,0,0.9626265492927364,962.6265492927364
423,RL,100,Pave,Reg,Mitchel,1Fam,1Story,5,5,1954,TA,HdBoard,TA,TA,TA,Unf,GasA,Ex,Y,1,0,2,TA,4,Attchd,RFn,2,TA,TA,2008,2,WD,Normal,42.031307,-93.626967,91.788164,91.788164,0,91.788164,48.30956,2020.64025,113,0,1.231095547351835,1231.095547351835
1050,RL,60,Pave,Reg,Edwards,1Fam,1Story,4,7,1946,TA,MetalSd,TA,NA,NA,NA,GasA,Ex,Y,1,0,2,Gd,6,Detchd,Unf,1,TA,TA,2010,4,WD,Abnorml,42.0228,-93.66304,0,86.39979,0,86.39979,28.614124,1031.2232999999999,84.9,0,0.9826412772531046,982.6412772531046
264,RM,50,Pave,Reg,OldTown,1Fam,1.5Fin,5,7,1929,TA,Wd Sdng,TA,TA,TA,LwQ,GasA,TA,Y,1,0,3,TA,6,Detchd,Unf,2,TA,TA,2010,4,WD,Normal,42.028863,-93.615497,86.028178,86.028178,0,122.260348,44.965052,510.9665,130,0,1.0633046783082933,1063.3046783082934
1396,RL,88,Pave,IR1,Timber,1Fam,2Story,8,5,2005,Gd,VinylSd,TA,Gd,Gd,Unf,GasA,Ex,Y,2,1,4,Gd,9,BuiltIn,Fin,3,TA,TA,2007,2,WD,Normal,41.998132,-93.648335,101.635882,105.259099,125.326147,230.585246,59.643726,1176.616495,281.213,0,1.2195619835971638,1219.5619835971638
561,RL,NA,Pave,IR1,Sawyer,1Fam,1Story,5,6,1957,TA,Wd Sdng,TA,Gd,TA,ALQ,GasA,TA,Y,1,1,3,TA,5,Detchd,Unf,2,TA,TA,2010,5,WD,Normal,42.033611,-93.669348,129.320976,129.320976,0,129.320976,49.052784,1053.612923,121.5,0,0.9395227577001893,939.5227577001893
1085,RL,NA,Pave,IR2,Gilbert,1Fam,2Story,6,5,1995,TA,HdBoard,TA,Gd,TA,ALQ,GasA,Gd,Y,2,1,3,TA,6,Attchd,Fin,2,TA,TA,2006,7,WD,Normal,42.027885,-93.615692,64.195973,64.195973,74.97272099999999,139.168694,37.997327,1210.618993,187.5,0,1.3472857624143546,1347.2857624143546
699,RL,65,Pave,Reg,Sawyer,1Fam,1Story,5,8,1965,TA,MetalSd,Gd,TA,TA,GLQ,GasA,Ex,Y,1,0,3,TA,5,Detchd,Unf,1,TA,TA,2010,4,WD,Normal,42.033611,-93.669348,83.055282,83.055282,0,83.055282,31.215408,785.03035,138.5,0,1.6675640207928015,1667.5640207928016
972,RL,36,Pave,Reg,NridgHt,Twnhs,2Story,7,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,6,BuiltIn,RFn,2,TA,TA,2009,7,WD,Normal,42.060356,-93.657107,70.977892,70.977892,80.082386,151.060278,44.036022,210.704004,173,0,1.1452381942524956,1145.2381942524955
37,RL,112,Pave,Reg,CollgCr,1Fam,1Story,5,5,1994,TA,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,1,1,3,TA,6,Attchd,Unf,2,TA,TA,2009,6,WD,Normal,42.021051,-93.685643,101.914591,101.914591,0,101.914591,62.430816,1008.833677,145,0,1.4227599657442573,1422.7599657442574
1265,RH,34,Pave,Reg,NAmes,TwnhsE,1Story,6,5,1998,Gd,MetalSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,5,Attchd,Fin,2,TA,TA,2008,8,COD,Abnorml,42.042966,-93.613556,130.528715,124.211311,0,124.211311,47.473433,377.18618,181,0,1.4571941841914864,1457.1941841914863
1025,RL,NA,Pave,IR1,Timber,1Fam,1Story,8,6,1976,Gd,Stone,TA,Gd,TA,ALQ,GasA,TA,Y,2,0,2,Gd,10,Attchd,Fin,2,TA,TA,2008,5,COD,Abnorml,41.998132,-93.648335,145.393195,269.232894,0,269.232894,61.780495,1439.810694,287,0,1.065991587194394,1065.991587194394
26,RL,110,Pave,Reg,NridgHt,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2009,7,WD,Normal,42.060356,-93.657107,145.486098,148.6448,0,148.6448,82.68367,1322.00969,256.3,0,1.7242446422612834,1724.2446422612834
286,FV,35,Pave,IR1,Somerst,TwnhsE,2Story,7,5,2006,Gd,MetalSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,2,Gd,5,Detchd,RFn,2,TA,TA,2007,6,New,Partial,42.052191,-93.643479,58.064375,58.064375,58.064375,116.12875,49.052784,394.930653,164.7,0,1.418253447143795,1418.253447143795
159,FV,100,Pave,Reg,Somerst,1Fam,2Story,7,5,2004,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,TA,TA,2010,5,WD,Normal,42.052191,-93.643479,92.066873,92.066873,88.815268,180.882141,62.988234,1166.118456,254.9,0,1.4092049032082168,1409.2049032082168
853,RL,53,Pave,Reg,Crawfor,1Fam,2.5Unf,7,5,1941,TA,MetalSd,Gd,TA,TA,Rec,GasA,Gd,Y,2,0,4,TA,7,Detchd,Unf,1,TA,TA,2007,8,WD,Normal,42.025949,-93.620215,85.284954,85.284954,67.633384,152.918338,22.29672,662.212584,164,0,1.0724678422806295,1072.4678422806296
816,RL,48,Pave,IR2,CollgCr,1Fam,1Story,7,5,1998,TA,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2010,5,WD,Normal,42.021051,-93.685643,153.197047,154.311883,0,154.311883,55.555994,1127.563711,224.9,0,1.4574379861594977,1457.4379861594978
692,RL,104,Pave,IR1,NoRidge,1Fam,2Story,10,6,1994,Ex,HdBoard,TA,Ex,TA,GLQ,GasA,Ex,Y,3,1,4,Ex,10,Attchd,Fin,3,TA,TA,2007,1,WD,Normal,42.050307,-93.656045,227.054932,227.054932,173.914416,400.969348,77.295296,2000.666105,755,0,1.882936947090529,1882.936947090529
1001,RL,74,Pave,Reg,Edwards,1Fam,1Story,3,3,1952,TA,BrkComm,TA,NA,NA,NA,GasW,Fa,N,1,0,2,Fa,4,Detchd,Unf,2,TA,Fa,2009,7,WD,Normal,42.0228,-93.66304,0,87.700432,0,87.700432,49.052784,948.168018,82,0,0.935001095547625,935.001095547625
1046,RL,NA,Pave,IR1,Edwards,1Fam,1Story,3,5,1955,TA,BrkFace,TA,NA,NA,NA,GasA,Ex,Y,2,0,4,TA,8,Attchd,Unf,2,TA,TA,2009,6,WD,Normal,42.0228,-93.66304,0,161.000899,0,161.000899,41.992156,1270.91304,139.6,0,0.867075903719022,867.075903719022
1116,RL,93,Pave,Reg,NridgHt,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,3,Ex,7,Attchd,RFn,3,TA,TA,2007,11,New,Partial,42.060356,-93.657107,161.093802,161.093802,0,161.093802,86.213984,1122.732755,318,0,1.974005182396775,1974.0051823967751
943,RL,42,Pave,IR1,Edwards,Duplex,1Story,4,3,1977,TA,MetalSd,TA,Gd,TA,GLQ,GasA,TA,Y,2,0,4,TA,8,NA,NA,0,NA,NA,2007,8,Oth,Abnorml,42.0228,-93.66304,133.78032,133.78032,0,133.78032,0,716.375033,150,0,1.121241151164835,1121.241151164835
257,FV,64,Pave,IR1,Somerst,1Fam,2Story,6,5,2003,Gd,VinylSd,TA,Gd,TA,Rec,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2008,5,WD,Normal,42.052191,-93.643479,80.268192,80.268192,80.268192,160.536384,62.523719,816.710273,207.5,0,1.292541882592796,1292.541882592796
542,RL,NA,Pave,Reg,NoRidge,1Fam,2Story,8,5,2000,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,4,Gd,8,BuiltIn,Fin,3,TA,TA,2007,6,WD,Normal,42.050307,-93.656045,90.02300699999999,92.624291,119.659064,212.283355,60.201144,1021.933,248,0,1.1682498611348968,1168.2498611348967
899,RL,100,Pave,IR1,NridgHt,1Fam,1Story,9,5,2009,Ex,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,1,2,Ex,11,Attchd,Fin,3,TA,TA,2010,3,New,Partial,42.060356,-93.657107,216.46399,219.622692,0,219.622692,76.18046,1200.213857,611.657,0,2.7850355281138257,2785.035528113826
1130,RM,60,Pave,Reg,OldTown,Duplex,SFoyer,5,5,1980,TA,MetalSd,TA,Gd,TA,GLQ,GasA,TA,Y,1,0,2,TA,4,Detchd,Unf,2,TA,TA,2007,8,WD,Normal,42.028863,-93.615497,86.957208,86.957208,0,86.957208,62.430816,668.9016,140,0,1.609987293980276,1609.987293980276
733,RL,75,Pave,IR1,CollgCr,1Fam,2Story,7,5,1998,Gd,VinylSd,TA,Gd,TA,ALQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,Fin,2,TA,TA,2008,7,WD,Normal,42.021051,-93.685643,107.117159,107.117159,81.568834,188.685993,50.260523,1059.465812,222.5,0,1.1792078281083642,1179.2078281083643
1027,RL,73,Pave,Reg,NAmes,1Fam,1Story,5,5,1960,TA,MetalSd,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,6,Attchd,Unf,2,TA,TA,2010,4,WD,Normal,42.042966,-93.613556,117.801004,117.42939199999999,0,117.42939199999999,42.828283,863.9979,167.5,0,1.4263890593932396,1426.3890593932397
1152,RL,134,Pave,Reg,Edwards,1Fam,1Story,5,4,1959,TA,HdBoard,TA,TA,TA,BLQ,GasA,TA,Y,1,1,3,Fa,6,Attchd,Fin,2,TA,TA,2006,11,WD,Normal,42.0228,-93.66304,136.195798,136.195798,0,136.195798,49.052784,1649.492765,149.9,0,1.100621327539048,1100.621327539048
437,RM,40,Pave,Reg,OldTown,1Fam,1.5Fin,6,8,1920,TA,Stucco,TA,Fa,TA,Unf,GasA,TA,Y,1,0,2,TA,6,Detchd,Unf,2,TA,TA,2006,10,WD,Normal,42.028863,-93.615497,60.201144,68.190802,35.674752,103.865554,40.87732,408.7732,116,0,1.11682839529263,1116.82839529263
41,RL,84,Pave,Reg,NAmes,1Fam,1Story,6,5,1965,TA,Wd Sdng,TA,TA,TA,Rec,GasA,Ex,Y,2,0,3,TA,6,Attchd,RFn,2,TA,TA,2006,12,WD,Abnorml,42.042966,-93.613556,101.078464,123.003572,0,123.003572,40.87732,804.354174,160,0,1.300775232771289,1300.775232771289
920,RL,87,Pave,IR1,NAmes,1Fam,1Story,6,8,1958,Ex,MetalSd,TA,Gd,TA,ALQ,GasA,Ex,Y,1,0,3,TA,6,Attchd,Unf,2,TA,TA,2008,5,WD,Normal,42.042966,-93.613556,109.997152,131.364842,0,131.364842,55.834703,1024.627187,176.5,0,1.343586284677296,1343.586284677296
1411,RL,79,Pave,Reg,CollgCr,1Fam,2Story,7,5,2001,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,6,Attchd,RFn,2,TA,TA,2009,6,WD,Normal,42.021051,-93.685643,87.700432,87.700432,83.241088,170.94152,57.785666,1153.85526,230,0,1.345489381397802,1345.489381397802
1128,RL,182,Pave,IR3,Gilbert,1Fam,1Story,7,5,2004,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Fin,3,TA,TA,2007,11,WD,Family,42.027885,-93.615692,142.14159,142.14159,0,142.14159,58.52889,1353.782516,259,0,1.8221267962459122,1822.1267962459121
782,RL,65,Pave,Reg,SawyerW,1Fam,2Story,6,5,1992,Gd,VinylSd,Gd,Gd,TA,ALQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2006,7,WD,Normal,42.03554,-93.685131,70.699183,75.25143,73.672079,148.923509,44.965052,664.535159,175.9,0,1.1811432673131548,1181.1432673131549
1134,RL,80,Pave,IR1,SawyerW,1Fam,2Story,8,5,1995,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,TA,TA,2009,6,WD,Normal,42.03554,-93.685131,104.794584,106.095226,81.568834,187.66406,43.292798,913.050684,239.5,0,1.2762166607713805,1276.2166607713805
1186,RL,60,Pave,Reg,Edwards,1Fam,1.5Fin,5,7,1924,TA,AsbShng,Gd,TA,TA,BLQ,GasA,Gd,Y,1,0,4,TA,7,Attchd,Unf,1,TA,TA,2006,3,WD,Normal,42.0228,-93.66304,72.835952,88.164947,25.269616,113.434563,36.417976,904.6894139999999,104.9,0,0.9247622349459751,924.7622349459751
568,RL,70,Pave,IR1,NridgHt,1Fam,1Story,7,5,2004,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,2,TA,TA,2010,3,WD,Normal,42.060356,-93.657107,140.933851,142.60610499999999,0,142.60610499999999,49.424396,944.916413,214,0,1.500637016907516,1500.637016907516
212,RL,83,Pave,Reg,Edwards,1Fam,1Story,6,5,2009,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2010,3,WD,Normal,42.0228,-93.66304,112.59843599999999,112.59843599999999,0,112.59843599999999,42.73538,968.04926,186,0,1.6518879533992818,1651.8879533992817
610,RL,61,Pave,Reg,Sawyer,1Fam,1Story,4,5,1961,TA,VinylSd,Fa,TA,TA,Rec,GasA,Gd,Y,1,0,3,TA,5,Attchd,Unf,1,TA,TA,2007,4,WD,Normal,42.033611,-93.669348,95.597187,95.597187,0,95.597187,24.247683,737.928529,118.5,0,1.239576223095351,1239.576223095351
1003,RL,75,Pave,IR1,Somerst,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2008,7,WD,Normal,42.052191,-93.643479,146.229322,146.229322,0,146.229322,76.552072,1110.841171,232,0,1.5865491053839393,1586.5491053839394
667,RL,NA,Pave,IR1,NAmes,1Fam,2Story,6,5,1965,TA,Plywood,Gd,Gd,TA,LwQ,GasA,TA,Y,2,1,3,TA,7,CarPort,Unf,2,TA,TA,2007,8,WD,Abnorml,42.042966,-93.613556,94.853963,136.102895,85.00624499999999,221.10914,55.370188,1714.06035,129,0,0.5834222863876184,583.4222863876184
470,RL,76,Pave,IR1,SawyerW,1Fam,2Story,6,5,1993,Gd,HdBoard,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2008,6,WD,Normal,42.03554,-93.685131,77.295296,77.295296,81.568834,158.86413,47.008918,863.161773,187,0,1.1771064997491882,1177.1064997491883
9,RM,51,Pave,Reg,OldTown,1Fam,1.5Fin,7,5,1931,TA,BrkFace,TA,TA,TA,Unf,GasA,Gd,Y,2,0,2,TA,8,Detchd,Unf,2,Fa,TA,2008,4,WD,Abnorml,42.028863,-93.615497,88.443656,94.946866,69.863056,164.809922,43.478604,568.56636,129.9,0,0.7881807018875964,788.1807018875963
947,RL,70,Pave,Reg,NAmes,1Fam,SLvl,5,6,1959,TA,HdBoard,Gd,TA,TA,ALQ,GasA,TA,Y,1,0,3,TA,6,Attchd,RFn,1,TA,TA,2006,3,WD,Normal,42.042966,-93.613556,106.281032,106.281032,0,106.281032,73.950788,758.3671889999999,143,0,1.3454893813978022,1345.4893813978022
603,RL,80,Pave,IR1,SawyerW,1Fam,2Story,8,5,1992,Gd,HdBoard,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,Fin,2,TA,TA,2006,2,WD,Abnorml,42.03554,-93.685131,84.355924,86.121081,91.788164,177.909245,47.008918,932.839023,220,0,1.236585541128006,1236.585541128006
638,RM,50,Pave,Reg,OldTown,2fmCon,1.5Fin,5,4,1954,TA,Wd Sdng,TA,TA,TA,Unf,GasA,TA,Y,2,0,3,Gd,7,BuiltIn,Unf,1,TA,TA,2009,11,WD,Normal,42.028863,-93.615497,75.344333,75.344333,53.512128,128.856461,23.783168,557.418,93,0,0.7217333091275882,721.7333091275882
766,RL,75,Pave,IR1,Somerst,1Fam,1Story,9,5,2008,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,2,Ex,6,Attchd,Fin,2,TA,TA,2008,8,New,Partial,42.052191,-93.643479,139.168694,139.91191799999999,0,139.91191799999999,54.998576,1355.176061,264.132,0,1.8878448939567825,1887.8448939567825
331,RL,NA,Pave,IR1,NAmes,Duplex,1Story,5,4,1964,TA,HdBoard,TA,TA,TA,GLQ,GasA,TA,Y,2,0,6,TA,10,Detchd,Unf,1,TA,TA,2007,11,WD,Normal,42.042966,-93.613556,160.536384,160.536384,0,160.536384,32.701856,987.001472,119,0,0.7412649832700854,741.2649832700854
831,RL,80,Pave,IR1,NAmes,1Fam,1Story,6,5,1957,TA,HdBoard,TA,TA,TA,Rec,GasA,TA,Y,1,1,3,TA,6,Attchd,RFn,2,TA,TA,2008,6,WD,Normal,42.042966,-93.613556,129.320976,129.320976,0,129.320976,42.549574,1105.5457,166,0,1.2836278006438802,1283.6278006438802
914,RH,82,Pave,Reg,Crawfor,Duplex,2Story,5,6,1949,TA,MetalSd,TA,TA,TA,BLQ,GasA,TA,N,2,0,4,TA,8,2Types,Unf,3,TA,TA,2007,8,WD,Normal,42.025949,-93.620215,92.995903,92.995903,92.995903,185.991806,80.918513,582.50181,145,0,0.7796042369737515,779.6042369737514
1436,RL,80,Pave,Reg,NAmes,1Fam,1Story,6,9,1962,Gd,Wd Sdng,Gd,TA,TA,Unf,GasA,TA,Y,1,1,3,Gd,7,Attchd,RFn,2,TA,TA,2008,7,COD,Abnorml,42.042966,-93.613556,122.539057,142.791911,0,142.791911,42.921186,780.3851999999999,174,0,1.2185564208885755,1218.5564208885755
668,RL,65,Pave,Reg,SawyerW,1Fam,1Story,6,5,1994,TA,HdBoard,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,2,TA,TA,2008,10,WD,Normal,42.03554,-93.685131,130.807424,155.984137,0,155.984137,53.419225,754.836875,193.5,0,1.2405107578343046,1240.5107578343047
871,RL,60,Pave,Reg,NAmes,1Fam,1Story,5,5,1962,TA,MetalSd,TA,TA,TA,Unf,GasA,Gd,N,1,0,2,TA,5,Detchd,Unf,1,TA,TA,2009,8,WD,Normal,42.042966,-93.613556,83.055282,83.055282,0,83.055282,28.614124,613.1598,109.5,0,1.318398991168316,1318.3989911683161
1245,RL,NA,Pave,IR1,Crawfor,1Fam,2Story,8,7,1929,TA,BrkFace,TA,Gd,TA,Unf,GasA,Fa,Y,1,0,3,Gd,7,Detchd,Unf,2,TA,TA,2006,6,WD,Normal,42.025949,-93.620215,73.579176,73.579176,67.354675,140.933851,37.1612,1062.345805,230,0,1.6319712997837545,1631.9712997837546
119,RL,90,Pave,Reg,SawyerW,1Fam,2Story,7,5,1990,TA,Plywood,TA,Gd,TA,GLQ,GasA,Gd,Y,3,0,5,Gd,11,Attchd,Unf,3,TA,TA,2010,5,WD,Normal,42.03554,-93.685131,155.426719,157.842197,141.491269,299.333466,55.184382,1149.767528,320,0,1.0690418424513883,1069.0418424513884
1421,RL,90,Pave,Reg,NWAmes,1Fam,2Story,6,6,1968,TA,HdBoard,TA,TA,TA,ALQ,GasA,Gd,Y,2,1,3,TA,7,Attchd,RFn,2,TA,TA,2006,5,WD,Normal,42.051321,-93.633798,65.775324,65.775324,65.775324,131.550648,72.092728,1086.9651,179.9,0,1.3675341226749411,1367.534122674941
1209,RL,70,Pave,Reg,NAmes,1Fam,1Story,5,7,1962,TA,MetalSd,Gd,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,6,Detchd,Unf,2,TA,TA,2008,10,WD,Normal,42.042966,-93.613556,86.492693,119.194549,0,119.194549,47.008918,721.205989,140,0,1.1745503563254391,1174.5503563254392
832,FV,30,Pave,Reg,Somerst,TwnhsE,2Story,7,5,2005,TA,MetalSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,2,Gd,4,Detchd,RFn,2,TA,TA,2006,6,WD,Normal,42.052191,-93.643479,55.7418,48.30956,55.7418,111.4836,44.59344,295.43154,151,0,1.3544593106071208,1354.4593106071209
335,RL,59,Pave,IR1,Gilbert,1Fam,2Story,6,5,1998,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Gd,Y,2,1,3,TA,7,Attchd,Fin,2,TA,TA,2008,7,WD,Normal,42.027885,-93.615692,87.607529,87.607529,64.567585,152.175114,43.850216,840.028926,192,0,1.2617043283437264,1261.7043283437263
99,RL,85,Pave,Reg,Edwards,1Fam,1Story,5,5,1920,TA,Wd Sdng,TA,TA,TA,ALQ,GasA,Fa,N,1,0,2,TA,5,Basment,Unf,1,Fa,TA,2010,5,COD,Abnorml,42.0228,-93.66304,42.549574,77.574005,0,77.574005,34.002498,987.094375,83,0.4,1.0699460470037612,1069.9460470037611
1393,RL,68,Pave,Reg,NAmes,1Fam,SFoyer,5,5,1967,TA,HdBoard,TA,TA,TA,ALQ,GasA,TA,Y,1,0,3,TA,6,Attchd,RFn,1,TA,TA,2006,12,WD,Normal,42.042966,-93.613556,80.268192,83.6127,0,83.6127,26.756064,728.173714,123,0,1.4710683903282635,1471.0683903282636
153,RL,NA,Pave,IR1,NWAmes,1Fam,2Story,6,5,1971,TA,HdBoard,TA,TA,TA,Rec,GasA,Gd,Y,2,1,4,TA,8,Attchd,RFn,2,TA,TA,2006,6,WD,Normal,42.051321,-93.633798,76.644975,101.914591,83.241088,185.155679,45.986985,1375.243109,190,0,1.0261635021197486,1026.1635021197485
837,RM,90,Pave,Reg,OldTown,1Fam,1Story,5,6,1948,TA,VinylSd,TA,TA,TA,Rec,GasA,Gd,Y,1,0,2,TA,5,Detchd,Unf,2,TA,TA,2007,6,COD,Normal,42.028863,-93.615497,144.835777,144.835777,0,144.835777,75.437236,752.5143,153.5,0,1.059821013698846,1059.821013698846
1033,RL,NA,Pave,IR1,NoRidge,1Fam,2Story,8,7,1993,Gd,MetalSd,Gd,Gd,Gd,GLQ,GasA,Ex,Y,2,1,5,Gd,10,Attchd,RFn,3,TA,TA,2006,11,WD,Abnorml,42.050307,-93.656045,124.304214,125.604856,108.510704,234.11556,73.950788,1350.902523,310,0,1.3241324070899005,1324.1324070899007
1016,RL,70,Pave,Reg,NWAmes,1Fam,2Story,8,6,2001,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,6,Attchd,Fin,2,TA,TA,2009,11,WD,Normal,42.051321,-93.633798,75.25143,75.25143,79.432065,154.683495,49.052784,780.3851999999999,227,0,1.4675127427137589,1467.5127427137588
651,FV,65,Pave,Reg,Somerst,1Fam,2Story,7,6,2007,Gd,CemntBd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2008,5,WD,Normal,42.052191,-93.643479,75.530139,76.366266,78.317229,154.683495,52.211486,754.836875,205.95,0,1.331428411285897,1331.428411285897
833,RL,44,Pave,IR1,CollgCr,1Fam,2Story,7,6,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2010,1,WD,Normal,42.021051,-93.685643,87.421723,87.421723,82.49786399999999,169.919587,56.949539,887.037844,237,0,1.3947774013833967,1394.7774013833966
